fix                    fLANG all langevin 1.0 1.0 1.0 5
fix                    fNVE all nve

        ##======================================##
        ## Analysis
        ##======================================##

thermo                 10000
thermo_style           custom step temp press etotal epair
thermo_modify          flush yes
timestep               0.005

        ##======================================##
        ## Equilibration before output
        ##======================================##


        ##======================================##
        ## Run with output
        ##======================================##

fix enforce_2d all enforce2d
dump                       1 all custom 10000 Results/Movie_2d_mono_eps6_nv200_sd0.2.xyz id type mol x y z q
run                    10000000
Generated 0 of 79800 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update every 1 steps, delay 1 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 15.852307
  ghost atom cutoff = 15.852307
  binsize = 7.9261533, bins = 51 51 1
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair cosine/squared, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/2d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 7.9 | 7.9 | 7.9 Mbytes
   Step          Temp          Press          TotEng         E_pair    
WARNING: Too many warnings: 60300 vs 100. All future warnings will be suppressed (../thermo.cpp:465)
         0   1              1.5969451      26.877504      0            
     10000   0.98988302     0.0062124987   1.0331184     -0.36438902   
     20000   1.0470742      0.0038237748  -0.17604807    -1.6088443    
     30000   1.0040957     -0.0067455712  -1.6229277     -3.0159023    
     40000   1.021333      -0.0025206555  -2.3610974     -3.7537542    
     50000   0.97667587     0.0096664329  -3.3020881     -4.6386751    
     60000   1.0549473      0.0028090526  -3.9181462     -5.3220429    
     70000   1.0304891     -0.0026406014  -4.6479522     -6.043105     
     80000   0.98748448     0.0016980782  -5.3733021     -6.7099357    
     90000   0.95868464    -0.0037432667  -5.9651878     -7.2368678    
    100000   0.98043848     0.013705178   -6.2114571     -7.530338     
    110000   0.99153399     0.0025582234  -6.4376595     -7.7447028    
    120000   0.95779281    -0.0029384046  -6.6455403     -7.9089866    
    130000   1.0335866      0.0055164719  -6.9837266     -8.3447722    
    140000   0.95154346    -0.0010916748  -7.23403       -8.4867446    
    150000   0.97551003    -0.0046712421  -7.4455        -8.7311486    
    160000   0.99449959    -0.0054837492  -7.6063796     -8.8947785    
    170000   0.99922627    -0.005269075   -7.6757531     -8.9917921    
    180000   1.0055542      0.0067810797  -7.7760255     -9.1180985    
    190000   1.0036277      0.0098097639  -8.0526807     -9.359374     
    200000   1.0008363     -0.0015710803  -8.0790338     -9.3645475    
    210000   1.0350591      0.0086524453  -8.1236088     -9.4547557    
    220000   1.0176761      0.009010887   -8.1412465     -9.4783289    
    230000   1.0283728      0.0096887755  -8.2836312     -9.6135823    
    240000   0.9604734     -0.0021150267  -8.4475048     -9.7246282    
    250000   1.0436206      0.0058498117  -8.7238326     -10.067816    
    260000   1.0048134      0.0015357561  -9.0651912     -10.363384    
    270000   1.0110566     -0.0056165109  -9.1516166     -10.432908    
    280000   1.0129178     -0.0019487621  -9.2464888     -10.562105    
    290000   1.0072314      0.00014705522 -9.4229638     -10.725681    
    300000   0.96723864     0.0064949693  -9.7032393     -10.966376    
    310000   0.98378732    -0.0079263816  -9.6957792     -10.955736    
    320000   1.034982       0.0021334947  -9.6487333     -10.960719    
    330000   1.0195205      0.0045680659  -9.7084632     -10.991907    
    340000   1.0323028      0.010129062   -9.626687      -10.9755      
    350000   0.9703489     -0.0020983445  -9.7789797     -11.027455    
    360000   0.92292832     0.011682101   -9.8786554     -11.08088     
    370000   0.93148296    -0.021651369   -9.9115793     -11.134421    
    380000   1.0206358      0.013059471   -9.9858489     -11.313335    
    390000   0.95180921     0.00778145    -10.226032     -11.449898    
    400000   0.98055789     0.0076159196  -10.192111     -11.447071    
    410000   0.97907108    -0.00095911882 -10.321534     -11.60165     
    420000   1.000466       0.00048797427 -10.338504     -11.616676    
    430000   1.0107737      0.0072258595  -10.332445     -11.630532    
    440000   0.94411362    -0.00025264858 -10.463509     -11.677711    
    450000   1.0183344      0.0066491004  -10.832133     -12.135401    
    460000   0.95880321     0.0031548616  -11.016652     -12.244998    
    470000   0.98128262     0.011308525   -10.941346     -12.231714    
    480000   0.98889626     0.0079477926  -10.935632     -12.241358    
    490000   0.9891683      0.0035371656  -10.959055     -12.222242    
    500000   1.0139995      0.0043851314  -11.277405     -12.593711    
    510000   0.98223519    -0.0034139469  -11.356095     -12.609783    
    520000   0.99999131     0.0026630934  -11.493889     -12.793439    
    530000   1.011697      -0.010790193   -11.564801     -12.834264    
    540000   1.0380679      0.0075267744  -11.688572     -12.988729    
    550000   1.005052      -0.00046193606 -11.713412     -13.017374    
    560000   0.93715627    -0.00066171749 -11.977051     -13.178715    
    570000   0.98231222     0.0099003527  -11.970957     -13.20307     
    580000   0.94595677     0.00088581786 -11.979506     -13.204068    
    590000   1.0236815      0.0024160496  -11.885953     -13.214678    
    600000   1.0210895      0.0077250797  -11.914814     -13.199737    
    610000   1.0018606     -0.0044132667  -11.895607     -13.182396    
    620000   1.0126875      0.0040864358  -11.918946     -13.224042    
    630000   1.0305551      0.0015531675  -11.99927      -13.29185     
    640000   1.0070607      0.01263311    -12.027654     -13.32435     
    650000   0.98880331    -0.011550165   -12.103027     -13.389945    
    660000   0.96937575    -0.0030342614  -12.099399     -13.356112    
    670000   1.0609179     -0.0092212657  -12.100757     -13.444281    
    680000   0.94825307     0.0014588     -12.290388     -13.508155    
    690000   1.0249788      0.0017329679  -12.342326     -13.640066    
    700000   0.94900062     0.006100081   -12.486584     -13.706671    
    710000   0.99234426    -0.0053668916  -12.520008     -13.781217    
    720000   1.0207994      0.0013155906  -12.640296     -13.958572    
    730000   0.97822408     0.016864993   -13.053267     -14.275282    
    740000   1.0459376      0.010200468   -13.454915     -14.751248    
    750000   1.002818       0.003377704   -13.569479     -14.823681    
    760000   0.99888208     0.0040221061  -13.5854       -14.836287    
    770000   0.93869676    -0.0057915777  -13.633643     -14.822508    
    780000   0.9842239     -0.0021717988  -13.646094     -14.8616      
    790000   0.99866231    -0.009070626   -13.588257     -14.825141    
    800000   0.99316221     0.0056309574  -13.560681     -14.805668    
    810000   1.0263646      0.0098423615  -13.558896     -14.86677     
    820000   1.0126264      0.0061481313  -13.586552     -14.861777    
    830000   1.0383777     -0.0097720189  -13.528909     -14.841441    
    840000   1.0026911      0.0056292686  -13.561744     -14.823758    
    850000   1.0158523     -0.0021002995  -13.492972     -14.786366    
    860000   1.0532474     -0.00027744124 -13.54951      -14.849124    
    870000   1.0340562     -0.012490857   -13.563503     -14.847832    
    880000   0.98465728     0.017339965   -13.619274     -14.854826    
    890000   0.92379811     0.0044067765  -13.678475     -14.840763    
    900000   1.0085738     -0.00089526315 -13.557028     -14.828741    
    910000   0.94660004    -0.0077731321  -13.648106     -14.845062    
    920000   1.0345555     -0.0014061267  -13.568219     -14.858248    
    930000   1.0134922      0.00050254808 -13.58358      -14.867383    
    940000   0.95652181     0.0031433238  -13.595792     -14.832627    
    950000   0.9813048     -0.0055973038  -13.598558     -14.850607    
    960000   1.0537182     -0.0036794684  -13.544189     -14.862694    
    970000   1.0106245     -0.0013132112  -13.582252     -14.862446    
    980000   0.99905528    -0.0085356323  -13.650606     -14.919525    
    990000   0.99731555     0.0040914084  -13.595914     -14.862211    
   1000000   0.96898088    -0.0045828126  -13.618883     -14.851844    
   1010000   0.99059712     0.0052924888  -13.639851     -14.885407    
   1020000   0.97641742     0.01399552    -13.879817     -15.088743    
   1030000   1.0403446     -0.021270602   -13.803762     -15.120575    
   1040000   1.0312002     -0.0027243364  -13.848801     -15.139573    
   1050000   0.95804852     0.013487806   -13.895873     -15.122751    
   1060000   0.97820094    -0.0033180865  -13.889905     -15.128878    
   1070000   0.99943509     0.004410467   -13.852784     -15.110799    
   1080000   1.0477367     -0.0078028301  -13.823084     -15.106425    
   1090000   0.99566635    -0.0028277002  -13.913535     -15.144336    
   1100000   0.94819753     0.0029402523  -13.8722       -15.077106    
   1110000   1.0177812      0.018602584   -13.850488     -15.132911    
   1120000   1.1001683      0.027859832   -13.779154     -15.132288    
   1130000   1.0088116      0.0020335304  -13.864439     -15.126689    
   1140000   1.0391414     -0.002949838   -13.851845     -15.14429     
   1150000   1.044502       0.0053136303  -13.82342      -15.129936    
   1160000   0.97846564     0.0098360226  -13.899594     -15.157793    
   1170000   1.0004592     -0.0030177826  -13.874998     -15.116224    
   1180000   1.0033756     -0.0060009722  -13.852578     -15.115371    
   1190000   0.95863692    -0.0019261267  -13.86933      -15.100334    
   1200000   0.96541838    -0.0025796773  -13.937222     -15.148543    
   1210000   1.010086       0.0081854573  -13.894418     -15.160822    
   1220000   1.0069031      0.01551839    -13.900194     -15.165526    
   1230000   1.002836      -0.0051103039  -13.854509     -15.112228    
   1240000   1.0357414     -0.00050289701 -13.874689     -15.162435    
   1250000   1.0444442     -0.011237287   -13.90274      -15.195624    
   1260000   1.0564975      0.00014820507 -13.843832     -15.160604    
   1270000   0.95481958     0.0022868212  -13.988746     -15.194314    
   1280000   1.0260358      0.0091294425  -13.874388     -15.159036    
   1290000   1.0053365      0.0041078849  -13.889992     -15.159028    
   1300000   0.97308913     0.0099441971  -13.929655     -15.177287    
   1310000   0.98358997    -0.001344805   -13.936698     -15.182864    
